     price_txt  bedrooms_csv  bathrooms_json  sqft_living_xml       max   min     promedio
397   700000.0           5.0            2.50           2830.0  700000.0  2.50  175709.3750
398   299000.0           3.0            2.75           3080.0  299000.0  2.75   75521.4375
399   304900.0           4.0            1.75           2600.0  304900.0  1.75   76876.4375
400   653000.0           3.0            2.50           2680.0  653000.0  2.50  163921.3750
401   405300.0           3.0            2.75           2390.0  405300.0  2.75  101923.9375
402   330000.0           3.0            2.50           1600.0  330000.0  2.50   82901.3750
403   464000.0           6.0            3.00           2300.0  464000.0  3.00  116577.2500
404   485000.0           4.0            1.00           1600.0  485000.0  1.00  121651.2500
405   615000.0           4.0            2.25           2500.0  615000.0  2.25  154376.5625
406   625000.0           3.0            1.75           1600.0  625000.0  1.75  156651.1875
407   426700.0           3.0            1.75           2080.0  426700.0  1.75  107196.1875
408   518500.0           3.0            3.50           1590.0  518500.0  3.00  130024.1250
409   199950.0           2.0            2.75           1590.0  199950.0  2.00   50386.1875
410   365000.0           4.0            1.00           1590.0  365000.0  1.00   91648.7500
411   650000.0           3.0            2.25           2150.0  650000.0  2.25  163038.8125
412   790000.0           3.0            2.25           2370.0  790000.0  2.25  198093.8125
413   308000.0           3.0            1.00           1980.0  308000.0  1.00   77496.0000
414   350000.0           3.0            2.25           1580.0  350000.0  2.25   87896.3125
415   560000.0           4.0            2.25           2550.0  560000.0  2.25  140639.0625
416   585000.0           4.0            1.75           2430.0  585000.0  1.75  146858.9375
417   685000.0           3.0            1.00           1570.0  685000.0  1.00  171643.5000
418   171800.0           4.0            2.00           1570.0  171800.0  2.00   43344.0000
419   452000.0           4.0            1.75           1570.0  452000.0  1.75  113393.9375
420   278500.0           3.0            2.00           1570.0  278500.0  2.00   70018.7500
421   280000.0           4.0            2.50           1560.0  280000.0  2.50   70391.6250
422   284000.0           3.0            1.75           1560.0  284000.0  1.75   71391.1875
423   315000.0           4.0            2.75           2300.0  315000.0  2.75   79326.6875
424   283000.0           4.0            2.75           2130.0  283000.0  2.75   71284.1875
425   660000.0           3.0            2.50           2400.0  660000.0  2.50  165601.3750
426   268000.0           3.0            2.50           1550.0  268000.0  2.50   67388.8750
427   320000.0           4.0            2.25           1550.0  320000.0  2.25   80389.0625
428   385200.0           4.0            1.00           1550.0  385200.0  1.00   96688.7500
429   345000.0           4.0            1.00           1550.0  345000.0  1.00   86638.7500
430   521000.0           4.0            1.75           2020.0  521000.0  1.75  130756.4375
431   496500.0           4.0            2.50           2250.0  496500.0  2.50  124689.1250
432   527700.0           5.0            2.50           2820.0  527700.0  2.50  132631.8750
433   350000.0           5.0            3.00           2520.0  350000.0  3.00   88132.0000
434   549000.0           3.0            1.75           1540.0  549000.0  1.75  137636.1875
435   315000.0           3.0            2.25           1540.0  315000.0  2.25   79136.3125
436   578000.0           3.0            1.75           2120.0  578000.0  1.75  145031.1875
437   729500.0           3.0            2.50           1660.0  729500.0  2.50  182791.3750
438   269900.0           4.0            1.75           1530.0  269900.0  1.75   67858.9375
439   730000.0           2.0            2.25           2130.0  730000.0  2.00  183033.5625
440   664000.0           4.0            2.00           1530.0  664000.0  2.00  166384.0000
441   671500.0           5.0            2.75           2160.0  671500.0  2.75  168416.9375
442   570000.0           3.0            1.75           2910.0  570000.0  1.75  143228.6875
443   147500.0           3.0            1.00           1530.0  147500.0  1.00   37258.5000
444   440000.0           3.0            1.75           1530.0  440000.0  1.75  110383.6875
445   425000.0           3.0            1.00           1520.0  425000.0  1.00  106631.0000
446   210000.0           4.0            2.00           1520.0  210000.0  2.00   52881.5000
447   515000.0           5.0            3.00           2530.0  515000.0  3.00  129384.5000
448   415000.0           3.0            2.25           1510.0  415000.0  2.25  104128.8125
449   230000.0           3.0            2.00           1510.0  230000.0  2.00   57878.7500
450   687500.0           4.0            1.75           2330.0  687500.0  1.75  172458.9375
451   791500.0           4.0            2.00           1510.0  791500.0  2.00  198254.0000
452   825000.0           3.0            1.75           2010.0  825000.0  1.75  206753.6875
453   696000.0           3.0            2.50           2300.0  696000.0  2.50  174576.3750
454   330000.0           3.0            1.75           1510.0  330000.0  1.75   82878.6875
455   240000.0           3.0            1.75           1510.0  240000.0  1.75   60378.6875
456   479950.0           2.0            2.00           1510.0  479950.0  2.00  120366.0000
457   457500.0           3.0            2.50           1500.0  457500.0  2.50  114751.3750
458   399000.0           4.0            1.00           1500.0  399000.0  1.00  100126.2500
459   396000.0           3.0            1.00           1500.0  396000.0  1.00   99376.0000
460   530000.0           5.0            2.25           2720.0  530000.0  2.25  133181.8125
461   545000.0           5.0            2.50           2520.0  545000.0  2.50  136881.8750
462   550000.0           5.0            2.75           2160.0  550000.0  2.75  138041.9375
463   525000.0           3.0            2.25           1490.0  525000.0  2.25  131623.8125
464   237000.0           3.0            2.50           1490.0  237000.0  2.50   59623.8750
465   325000.0           3.0            1.00           1490.0  325000.0  1.00   81623.5000
466   570000.0           4.0            3.00           1490.0  570000.0  3.00  142874.2500
467   253000.0           3.0            2.00           1490.0  253000.0  2.00   63623.7500
468   310000.0           3.0            1.75           1490.0  310000.0  1.75   77873.6875
469   516500.0           3.0            2.50           1480.0  516500.0  2.50  129496.3750
470   465000.0           3.0            1.75           1480.0  465000.0  1.75  116621.1875
471   337000.0           3.0            2.50           1470.0  337000.0  2.50   84618.8750
472   760000.0           4.0            2.50           2430.0  760000.0  2.50  190609.1250
473   780000.0           3.0            1.00           1660.0  780000.0  1.00  195416.0000
474   550000.0           4.0            1.75           2480.0  550000.0  1.75  138121.4375
475   795000.0           3.0            2.00           2920.0  795000.0  2.00  199481.2500
476   375000.0           3.0            2.50           2340.0  375000.0  2.50   94336.3750
477   295000.0           4.0            2.50           2160.0  295000.0  2.50   74291.6250
478   297000.0           3.0            2.25           1450.0  297000.0  2.25   74613.8125
479   435500.0           3.0            2.25           1450.0  435500.0  2.25  109238.8125
480   243000.0           3.0            1.75           1450.0  243000.0  1.75   61113.6875
481   800000.0           3.0            2.25           2380.0  800000.0  2.25  200596.3125
482   230000.0           3.0            2.00           1450.0  230000.0  2.00   57863.7500
483   675000.0           5.0            2.25           2900.0  675000.0  2.25  169476.8125
484   391500.0           3.0            2.00           1450.0  391500.0  2.00   98238.7500
485   254000.0           3.0            2.00           2070.0  254000.0  2.00   64018.7500
486   555000.0           3.0            2.00           1980.0  555000.0  2.00  139246.2500
487   749000.0           4.0            2.50           1710.0  749000.0  2.50  187679.1250
488   660500.0           4.0            2.25           2010.0  660500.0  2.25  165629.0625
489   520000.0           3.0            2.25           2590.0  520000.0  2.25  130648.8125
490   250000.0           3.0            2.00           1440.0  250000.0  2.00   62861.2500
491   582800.0           4.0            2.75           2550.0  582800.0  2.75  146339.1875
492   210000.0           3.0            2.00           1440.0  210000.0  2.00   52861.2500
493   460000.0           3.0            1.75           1440.0  460000.0  1.75  115361.1875
494   210000.0           2.0            1.75           1440.0  210000.0  1.75   52860.9375
495   185000.0           3.0            1.75           1430.0  185000.0  1.75   46608.6875
496   280000.0           3.0            2.25           1430.0  280000.0  2.25   70358.8125
497   930000.0           4.0            2.50           2200.0  930000.0  2.50  233051.6250
498   310000.0           3.0            1.00           1430.0  310000.0  1.00   77858.5000
499   455000.0           2.0            1.00           1430.0  455000.0  1.00  114108.2500
500   373000.0           3.0            1.75           1830.0  373000.0  1.75   93708.6875
501   585188.0           3.0            2.25           2230.0  585188.0  2.25  146855.8125
502   246500.0           3.0            2.00           1430.0  246500.0  2.00   61983.7500
503   225000.0           3.0            1.75           1430.0  225000.0  1.75   56608.6875
504   275000.0           3.0            2.25           1420.0  275000.0  2.25   69106.3125
505   592500.0           2.0            2.00           1420.0  592500.0  2.00  148481.0000
506   400000.0           4.0            1.00           1420.0  400000.0  1.00  100356.2500
507   390000.0           4.0            3.00           2570.0  390000.0  3.00   98144.2500
508   272500.0           3.0            2.50           2070.0  272500.0  2.50   68643.8750
509   234000.0           3.0            1.75           1420.0  234000.0  1.75   58856.1875
510   265000.0           3.0            1.75           1420.0  265000.0  1.75   66606.1875
511   400000.0           3.0            2.50           2180.0  400000.0  2.50  100546.3750
512   435000.0           5.0            1.00           1410.0  435000.0  1.00  109104.0000
513   460000.0           4.0            3.00           2230.0  460000.0  3.00  115559.2500
514   390000.0           3.0            2.00           1910.0  390000.0  2.00   97978.7500
515   365500.0           3.0            2.00           1410.0  365500.0  2.00   91728.7500
516   255000.0           3.0            1.75           1410.0  255000.0  1.75   64103.6875
517   205000.0           3.0            2.00           1410.0  205000.0  2.00   51603.7500
518   245000.0           3.0            2.00           1410.0  245000.0  2.00   61603.7500
519   372500.0           2.0            2.50           1400.0  372500.0  2.00   93476.1250
520   238000.0           4.0            1.00           1400.0  238000.0  1.00   59851.2500
521   667000.0           3.0            1.00           1400.0  667000.0  1.00  167101.0000
522   330000.0           3.0            2.00           1400.0  330000.0  2.00   82851.2500
523   232000.0           3.0            1.00           1400.0  232000.0  1.00   58351.0000
524   233000.0           3.0            2.00           1400.0  233000.0  2.00   58601.2500
525   522000.0           3.0            1.75           1730.0  522000.0  1.75  130933.6875
526   550000.0           4.0            2.75           1800.0  550000.0  2.75  137951.6875
527   453246.0           3.0            2.50           2010.0  453246.0  2.50  113815.3750
528   206600.0           3.0            2.00           1390.0  206600.0  2.00   51998.7500
529   990000.0           4.0            2.50           2780.0  990000.0  2.50  248196.6250
530   280000.0           3.0            2.25           1900.0  280000.0  2.25   70476.3125
531   180000.0           3.0            1.00           1384.0  180000.0  1.00   45347.0000
532   597500.0           3.0            2.00           2150.0  597500.0  2.00  149913.7500
533   795000.0           2.0            1.00           1380.0  795000.0  1.00  199095.7500
534   270000.0           2.0            1.50           1380.0  270000.0  1.50   67845.8750
535   249900.0           3.0            1.75           1380.0  249900.0  1.75   62821.1875
536   385000.0           4.0            1.50           2040.0  385000.0  1.50   96761.3750
537   500000.0           4.0            2.25           2030.0  500000.0  2.25  125509.0625
538   400000.0           3.0            1.75           1370.0  400000.0  1.75  100343.6875
539   638700.0           3.0            1.75           2080.0  638700.0  1.75  160196.1875
540   371500.0           3.0            2.00           1370.0  371500.0  2.00   93218.7500
541   501000.0           3.0            1.75           1970.0  501000.0  1.75  125743.6875
542   338000.0           4.0            3.00           2090.0  338000.0  3.00   85024.2500
543   245000.0           3.0            1.50           1360.0  245000.0  1.50   61591.1250
544   720000.0           3.0            1.75           2040.0  720000.0  1.75  180511.1875
545   532170.0           3.0            2.00           1360.0  532170.0  2.00  133383.7500
546   200000.0           2.0            1.50           1360.0  200000.0  1.50   50340.8750
547   565000.0           3.0            2.75           2390.0  565000.0  2.75  141848.9375
548   260000.0           4.0            2.25           2160.0  260000.0  2.25   65541.5625
549   249000.0           3.0            2.00           1360.0  249000.0  2.00   62591.2500
550   385000.0           3.0            1.75           1350.0  385000.0  1.75   96588.6875
551   279950.0           3.0            2.00           1750.0  279950.0  2.00   70426.2500
552   497000.0           3.0            2.25           1870.0  497000.0  2.25  124718.8125
553   345500.0           3.0            1.00           1350.0  345500.0  1.00   86713.5000
554   305000.0           4.0            2.25           1950.0  305000.0  2.25   76739.0625
555   419950.0           2.0            1.75           1350.0  419950.0  1.75  105325.9375
556   430000.0           2.0            1.75           1350.0  430000.0  1.75  107838.4375
557   313000.0           3.0            1.50           1340.0  313000.0  1.50   78586.1250
558   650000.0           3.0            2.00           1340.0  650000.0  2.00  162836.2500
559   662500.0           6.0            2.25           2450.0  662500.0  2.25  166239.5625
560   452000.0           4.0            2.25           2590.0  452000.0  2.25  113649.0625
561   305000.0           4.0            2.50           2250.0  305000.0  2.50   76814.1250
562   255000.0           3.0            1.50           1340.0  255000.0  1.50   64086.1250
563   604950.0           3.0            2.50           2110.0  604950.0  2.50  151766.3750
564   650000.0           3.0            3.25           1510.0  650000.0  3.00  162879.0625
565   290000.0           4.0            1.00           1330.0  290000.0  1.00   72833.7500
566   249950.0           4.0            1.00           1330.0  249950.0  1.00   62821.2500
567   685000.0           3.0            2.00           2060.0  685000.0  2.00  171766.2500
568   615000.0           4.0            1.00           1330.0  615000.0  1.00  154083.7500
569   900000.0           3.0            1.00           1330.0  900000.0  1.00  225333.5000
570   374000.0           3.0            1.50           1330.0  374000.0  1.50   93833.6250
571   404000.0           3.0            1.50           2030.0  404000.0  1.50  101508.6250
572   240000.0           2.0            1.75           1330.0  240000.0  1.75   60333.4375
573   601000.0           3.0            1.75           1330.0  601000.0  1.75  150583.6875
574   577000.0           3.0            2.50           2060.0  577000.0  2.50  144766.3750
575   525000.0           3.0            2.25           2100.0  525000.0  2.25  131776.3125
576   300000.0           3.0            2.50           1320.0  300000.0  2.50   75331.3750
577   199000.0           3.0            1.75           1320.0  199000.0  1.75   50081.1875
578   467000.0           2.0            1.50           1320.0  467000.0  1.50  117080.8750
579   196500.0           3.0            1.00           1320.0  196500.0  1.00   49456.0000
580   265000.0           3.0            2.00           1320.0  265000.0  2.00   66581.2500
581   215000.0           2.0            1.00           1320.0  215000.0  1.00   54080.7500
582   270500.0           3.0            2.50           1780.0  270500.0  2.50   68071.3750
583   269950.0           3.0            1.50           1950.0  269950.0  1.50   67976.1250
584   399950.0           5.0            2.75           1970.0  399950.0  2.75  100481.9375
585   381156.0           2.0            1.00           1320.0  381156.0  1.00   95619.7500
586   535000.0           3.0            2.50           1360.0  535000.0  2.50  134091.3750
587   253000.0           3.0            2.50           2020.0  253000.0  2.50   63756.3750
588   175000.0           4.0            1.00           1300.0  175000.0  1.00   44076.2500
589   435000.0           3.0            1.50           1300.0  435000.0  1.50  109076.1250
590   315000.0           3.0            1.00           1900.0  315000.0  1.00   79226.0000
591   232000.0           3.0            1.75           1300.0  232000.0  1.75   58326.1875
592   267000.0           3.0            2.00           1300.0  267000.0  2.00   67076.2500
593   331000.0           3.0            1.75           1300.0  331000.0  1.75   83076.1875
594   225000.0           3.0            1.00           1300.0  225000.0  1.00   56576.0000
595   396000.0           3.0            1.50           1300.0  396000.0  1.50   99326.1250
596   335000.0           3.0            1.75           1570.0  335000.0  1.75   84143.6875
597   475000.0           5.0            2.50           2340.0  475000.0  2.50  119336.8750
598   425000.0           3.0            1.75           2500.0  425000.0  1.75  106876.1875
599   223000.0           3.0            2.00           1670.0  223000.0  2.00   56168.7500
600   236000.0           3.0            1.00           1300.0  236000.0  1.00   59326.0000
601   650000.0           4.0            1.75           2010.0  650000.0  1.75  163003.9375
602   450000.0           3.0            2.00           1290.0  450000.0  2.00  112823.7500
603   557000.0           3.0            3.50           1710.0  557000.0  3.00  139679.1250
604   299900.0           3.0            2.25           1560.0  299900.0  2.25   75366.3125
605   323000.0           3.0            1.00           1290.0  323000.0  1.00   81073.5000
606   824000.0           4.0            2.25           2490.0  824000.0  2.25  206624.0625
607   423000.0           4.0            2.25           2200.0  423000.0  2.25  106301.5625
608   285000.0           4.0            1.75           2510.0  285000.0  1.75   71878.9375
609   430000.0           3.0            1.50           1580.0  430000.0  1.50  107896.1250
610   700000.0           3.0            1.50           1580.0  700000.0  1.50  175396.1250
611   242000.0           3.0            1.75           1280.0  242000.0  1.75   60821.1875
612   425000.0           3.0            2.25           1820.0  425000.0  2.25  106706.3125
613   216000.0           3.0            1.00           1280.0  216000.0  1.00   54321.0000
614   322500.0           4.0            2.75           2060.0  322500.0  2.75   81141.6875
615   500000.0           2.0            1.00           1280.0  500000.0  1.00  125320.7500
616   309600.0           4.0            1.75           1275.0  309600.0  1.75   77720.1875
617   438000.0           2.0            2.00           1270.0  438000.0  2.00  109818.5000
618   550000.0           3.0            2.00           1970.0  550000.0  2.00  137993.7500
619   850830.0           3.0            2.50           2070.0  850830.0  2.50  213226.3750
620   247000.0           3.0            2.00           1270.0  247000.0  2.00   62068.7500
621   237000.0           3.0            1.75           1270.0  237000.0  1.75   59568.6875
622   588000.0           3.0            1.00           1910.0  588000.0  1.00  147478.5000
623   570000.0           3.0            3.25           1570.0  570000.0  3.00  142894.0625
624   425000.0           4.0            1.00           1260.0  425000.0  1.00  106566.2500
625   378750.0           3.0            2.50           2160.0  378750.0  2.50   95228.8750
626   465750.0           3.0            1.50           1260.0  465750.0  1.50  116753.6250
627   291500.0           3.0            1.75           1260.0  291500.0  1.75   73191.1875
628   289000.0           3.0            1.75           1260.0  289000.0  1.75   72566.1875
629   605000.0           3.0            1.75           1920.0  605000.0  1.75  151731.1875
630   325000.0           3.0            2.00           1260.0  325000.0  2.00   81566.2500
631   505000.0           3.0            2.00           1260.0  505000.0  2.00  126566.2500
632   312000.0           3.0            1.50           1255.0  312000.0  1.50   78314.8750
633   530000.0           3.0            1.75           1250.0  530000.0  1.75  132813.6875
634   350000.0           3.0            1.50           1250.0  350000.0  1.50   87813.6250
635   305000.0           3.0            1.00           1250.0  305000.0  1.00   76563.5000
636   288349.0           3.0            1.00           1250.0  288349.0  1.00   72400.7500
637   175000.0           3.0            1.00           1250.0  175000.0  1.00   44063.5000
638   230000.0           3.0            1.00           1250.0  230000.0  1.00   57813.5000
639   888000.0           3.0            1.50           1250.0  888000.0  1.50  222313.6250
640   282950.0           3.0            1.00           1250.0  282950.0  1.00   71051.0000
641   387000.0           4.0            1.75           2500.0  387000.0  1.75   97376.4375
642   390000.0           3.0            2.25           1250.0  390000.0  2.25   97813.8125
643   345000.0           3.0            1.00           1250.0  345000.0  1.00   86563.5000
644   440000.0           3.0            1.75           1560.0  440000.0  1.75  110391.1875
645   450000.0           3.0            1.75           1250.0  450000.0  1.75  112813.6875
646   517500.0           3.0            1.50           1430.0  517500.0  1.50  129733.6250
647   727500.0           2.0            2.00           1240.0  727500.0  2.00  182186.0000
648   255000.0           3.0            1.75           1240.0  255000.0  1.75   64061.1875
649   260000.0           3.0            2.00           1810.0  260000.0  2.00   65453.7500
650   405000.0           3.0            1.75           2390.0  405000.0  1.75  101848.6875
651   188500.0           2.0            1.75           1240.0  188500.0  1.75   47435.9375
652   655000.0           2.0            1.75           1450.0  655000.0  1.75  164113.4375
653   324500.0           3.0            1.75           1920.0  324500.0  1.75   81606.1875
654   255000.0           3.0            1.00           1230.0  255000.0  1.00   64058.5000
655   539900.0           3.0            1.75           1650.0  539900.0  1.75  135388.6875
656   260000.0           4.0            1.75           1810.0  260000.0  1.75   65453.9375
657   447000.0           3.0            1.00           1370.0  447000.0  1.00  112093.5000
658   642450.0           3.0            1.75           1830.0  642450.0  1.75  161071.1875
659   650000.0           3.0            2.00           1870.0  650000.0  2.00  162968.7500
660   306000.0           3.0            1.50           1220.0  306000.0  1.50   76806.1250
661   300000.0           2.0            1.00           1220.0  300000.0  1.00   75305.7500
662   330000.0           2.0            1.00           1220.0  330000.0  1.00   82805.7500
663   333500.0           3.0            1.75           1220.0  333500.0  1.75   83681.1875
664   305000.0           3.0            1.75           1650.0  305000.0  1.75   76663.6875
665   469950.0           3.0            2.25           1620.0  469950.0  2.25  117893.8125
666   387500.0           3.0            1.00           1220.0  387500.0  1.00   97181.0000
667   289999.0           5.0            2.50           2180.0  289999.0  2.50   73046.6250
668   288400.0           4.0            2.50           1860.0  288400.0  2.50   72566.6250
669   385000.0           3.0            1.00           1220.0  385000.0  1.00   96556.0000
670   532500.0           3.0            1.75           1330.0  532500.0  1.75  133458.6875
671   529000.0           3.0            1.00           1210.0  529000.0  1.00  132553.5000
672   314000.0           3.0            1.75           1810.0  314000.0  1.75   78953.6875
673   290000.0           3.0            1.00           1210.0  290000.0  1.00   72803.5000
674   200000.0           3.0            1.50           1210.0  200000.0  1.50   50303.6250
675   385000.0           3.0            1.75           1800.0  385000.0  1.75   96701.1875
676   315000.0           3.0            1.75           1580.0  315000.0  1.75   79146.1875
677   390000.0           3.0            1.00           1200.0  390000.0  1.00   97801.0000
678   153000.0           3.0            1.00           1200.0  153000.0  1.00   38551.0000
679   189000.0           2.0            1.00           1200.0  189000.0  1.00   47550.7500
680   214000.0           3.0            1.00           1200.0  214000.0  1.00   53801.0000
681   397000.0           4.0            2.00           1440.0  397000.0  2.00   99611.5000
682   478500.0           3.0            1.00           2090.0  478500.0  1.00  120148.5000
683   280000.0           2.0            1.50           1190.0  280000.0  1.50   70298.3750
684   625000.0           2.0            1.50           1490.0  625000.0  1.50  156623.3750
685   645000.0           4.0            2.00           2780.0  645000.0  2.00  161946.5000
686   228000.0           3.0            1.00           1190.0  228000.0  1.00   57298.5000
687   166950.0           3.0            1.00           1190.0  166950.0  1.00   42036.0000
688   378000.0           4.0            1.50           2140.0  378000.0  1.50   95036.3750
689   288000.0           3.0            1.00           1190.0  288000.0  1.00   72298.5000
690   382500.0           2.0            1.00           1190.0  382500.0  1.00   95923.2500
691   438000.0           3.0            2.50           1520.0  438000.0  2.50  109881.3750
692   260000.0           3.0            1.00           1180.0  260000.0  1.00   65296.0000
693   610000.0           3.0            1.00           1180.0  610000.0  1.00  152796.0000
694   215000.0           3.0            1.00           1180.0  215000.0  1.00   54046.0000
695   385000.0           4.0            1.75           2360.0  385000.0  1.75   96841.4375
696   370000.0           3.0            1.75           1580.0  370000.0  1.75   92896.1875
697   221900.0           3.0            1.00           1180.0  221900.0  1.00   55771.0000
698   519950.0           3.0            2.25           1170.0  519950.0  2.25  130281.3125
699   460000.0           3.0            1.00           1670.0  460000.0  1.00  115418.5000
700   548000.0           2.0            1.00           1470.0  548000.0  1.00  137368.2500
701   272500.0           3.0            1.75           1540.0  272500.0  1.75   68511.1875
702   305000.0           3.0            1.00           1160.0  305000.0  1.00   76541.0000
703   252350.0           3.0            2.00           1650.0  252350.0  2.00   63501.2500
704   441000.0           3.0            2.75           1910.0  441000.0  2.75  110728.9375
705   199000.0           4.0            1.50           1160.0  199000.0  1.50   50041.3750
706   310000.0           3.0            1.50           1150.0  310000.0  1.50   77788.6250
707   460500.0           3.0            1.00           1490.0  460500.0  1.00  115498.5000
708   166600.0           3.0            1.75           1150.0  166600.0  1.75   41938.6875
709   185000.0           3.0            1.00           1150.0  185000.0  1.00   46538.5000
710   240000.0           3.0            1.75           1760.0  240000.0  1.75   60441.1875
711   466000.0           2.0            1.50           1140.0  466000.0  1.50  116785.8750
712   269900.0           3.0            1.75           1140.0  269900.0  1.75   67761.1875
713   500000.0           2.0            1.00           1640.0  500000.0  1.00  125410.7500
714   705000.0           3.0            1.75           2180.0  705000.0  1.75  176796.1875
715   232500.0           3.0            1.50           1940.0  232500.0  1.50   58611.1250
716   405000.0           3.0            1.75           1670.0  405000.0  1.75  101668.6875
717   950000.0           3.0            1.75           2150.0  950000.0  1.75  238038.6875
718   423000.0           4.0            2.00           1970.0  423000.0  2.00  106244.0000
719   258000.0           5.0            2.00           2260.0  258000.0  2.00   65066.7500
720   320000.0           3.0            1.50           1650.0  320000.0  1.50   80413.6250
721   328000.0           3.0            1.75           1470.0  328000.0  1.75   82368.6875
722   215000.0           4.0            1.00           1130.0  215000.0  1.00   54033.7500
723   341500.0           3.0            1.50           1130.0  341500.0  1.50   85658.6250
724   287500.0           3.0            1.00           1810.0  287500.0  1.00   72328.5000
725   431000.0           3.0            1.00           1810.0  431000.0  1.00  108203.5000
726   645000.0           3.0            1.75           2070.0  645000.0  1.75  161768.6875
727   250000.0           2.0            2.00           1130.0  250000.0  2.00   62783.5000
728   260000.0           3.0            1.00           1480.0  260000.0  1.00   65371.0000
729   188000.0           2.0            1.50           1120.0  188000.0  1.50   47280.8750
730   285000.0           3.0            1.00           1120.0  285000.0  1.00   71531.0000
731   264950.0           4.0            2.25           1720.0  264950.0  2.25   66669.0625
732   315000.0           3.0            2.25           2200.0  315000.0  2.25   79301.3125
733   325000.0           3.0            1.00           1920.0  325000.0  1.00   81731.0000
734   531000.0           2.0            3.00           1270.0  531000.0  2.00  133068.7500
735   560000.0           3.0            1.00           1110.0  560000.0  1.00  140278.5000
736   450000.0           3.0            1.75           1640.0  450000.0  1.75  112911.1875
737   425000.0           3.0            2.25           1660.0  425000.0  2.25  106666.3125
738   595000.0           3.0            1.75           1910.0  595000.0  1.75  149228.6875
739   665000.0           2.0            1.00           1110.0  665000.0  1.00  166528.2500
740   340000.0           2.0            2.50           1100.0  340000.0  2.00   85276.1250
741   450000.0           2.0            2.00           1100.0  450000.0  2.00  112776.0000
742   260000.0           3.0            1.75           1100.0  260000.0  1.75   65276.1875
743   315000.0           4.0            2.25           2180.0  315000.0  2.25   79296.5625
744   530000.0           4.0            2.25           2180.0  530000.0  2.25  133046.5625
745   405000.0           5.0            1.75           1550.0  405000.0  1.75  101639.1875
746   269000.0           4.0            1.75           1490.0  269000.0  1.75   67623.9375
747   268000.0           4.0            1.75           1680.0  268000.0  1.75   67421.4375
748   300000.0           2.0            1.00           1100.0  300000.0  1.00   75275.7500
749   375000.0           4.0            1.75           2200.0  375000.0  1.75   94301.4375
750   485000.0           4.0            2.00           1400.0  485000.0  2.00  121601.5000
751   535000.0           3.0            1.00           1090.0  535000.0  1.00  134023.5000
752   349000.0           3.0            1.75           1790.0  349000.0  1.75   87698.6875
753   267500.0           3.0            1.75           1590.0  267500.0  1.75   67273.6875
754   429950.0           4.0            1.00           1760.0  429950.0  1.00  107928.7500
755   340000.0           2.0            1.00           1090.0  340000.0  1.00   85273.2500
756   460000.0           3.0            2.50           1610.0  460000.0  2.50  115403.8750
757   359000.0           2.0            2.75           1370.0  359000.0  2.00   90093.6875
758   512000.0           3.0            1.75           1610.0  512000.0  1.75  128403.6875
759   268500.0           4.0            1.75           1420.0  268500.0  1.75   67481.4375
760   300000.0           3.0            2.00           1480.0  300000.0  2.00   75371.2500
761   329950.0           3.0            1.75           2080.0  329950.0  1.75   83008.6875
762   320000.0           2.0            1.00           1070.0  320000.0  1.00   80268.2500
763   316500.0           3.0            1.75           1600.0  316500.0  1.75   79526.1875
764   252700.0           2.0            1.50           1070.0  252700.0  1.50   63443.3750
765   265000.0           3.0            1.00           1070.0  265000.0  1.00   66518.5000
766   415000.0           3.0            1.75           1070.0  415000.0  1.75  104018.6875
767   397500.0           3.0            2.00           1510.0  397500.0  2.00   99753.7500
768   435000.0           4.0            1.50           1510.0  435000.0  1.50  109128.8750
769   641000.0           2.0            1.00           1420.0  641000.0  1.00  160605.7500
770   640000.0           2.0            1.00           1070.0  640000.0  1.00  160268.2500
771   415000.0           2.0            1.00           1070.0  415000.0  1.00  104018.2500
772   625504.0           3.0            2.25           1270.0  625504.0  2.25  156694.8125
773   230000.0           3.0            1.00           1060.0  230000.0  1.00   57766.0000
774   291850.0           3.0            1.50           1060.0  291850.0  1.50   73228.6250
775   330000.0           2.0            1.00           1350.0  330000.0  1.00   82838.2500
776   212000.0           3.0            1.75           1060.0  212000.0  1.75   53266.1875
777   275000.0           3.0            3.00           1590.0  275000.0  3.00   69149.0000
778   299995.0           2.0            1.00           1060.0  299995.0  1.00   75264.5000
779   325000.0           2.0            1.00           1060.0  325000.0  1.00   81515.7500
780   493000.0           4.0            2.00           1910.0  493000.0  2.00  123729.0000
781   163500.0           2.0            1.50           1050.0  163500.0  1.50   41138.3750
782   320000.0           3.0            1.50           1240.0  320000.0  1.50   80311.1250
783   400000.0           3.0            2.25           1190.0  400000.0  2.25  100298.8125
784   252000.0           4.0            1.50           1550.0  252000.0  1.50   63388.8750
785   287653.0           3.0            1.00           1050.0  287653.0  1.00   72176.7500
786   237500.0           3.0            1.75           1050.0  237500.0  1.75   59638.6875
787   229500.0           3.0            1.00           1780.0  229500.0  1.00   57821.0000
788   384000.0           4.0            1.75           2100.0  384000.0  1.75   96526.4375
789   245000.0           2.0            1.00           1050.0  245000.0  1.00   61513.2500
790   604000.0           4.0            3.00           1960.0  604000.0  3.00  151491.7500
791   263500.0           3.0            1.75           1330.0  263500.0  1.75   66208.6875
792   436000.0           2.0            1.00           1040.0  436000.0  1.00  109260.7500
793   204000.0           3.0            1.00           1040.0  204000.0  1.00   51261.0000
794   480000.0           3.0            1.00           1040.0  480000.0  1.00  120261.0000
